slice_file_name,start,end,fold,duration,class,spectrogram_name
audio954500917046308639_car.wav,0.0,5.990748299319728,3,5.990748299319728,car,audio954500917046308639_car.png
audio4603073224034547981_car.wav,0.0,10.0,3,10.0,car,audio4603073224034547981_car.png
audio6818844153667948574_car.wav,0.0,9.613061224489796,3,9.613061224489796,car,audio6818844153667948574_car.png
audio816892810089466456_car.wav,0.0,9.566621315192744,3,9.566621315192744,car,audio816892810089466456_car.png
audio2946193502187368879_car.wav,0.0,10.0,3,10.0,car,audio2946193502187368879_car.png
audio5181429832502180721_car.wav,0.0,10.0,3,10.0,car,audio5181429832502180721_car.png
audio1304553295720084759_car.wav,0.0,7.012426303854875,3,7.012426303854875,car,audio1304553295720084759_car.png
audio6043110930343293792_car.wav,0.0,9.58984126984127,3,9.58984126984127,car,audio6043110930343293792_car.png
audio-6770862543604543342_car.wav,0.0,10.0,3,10.0,car,audio-6770862543604543342_car.png
audio5373203560823838657_car.wav,0.0,10.00780045351474,3,10.00780045351474,car,audio5373203560823838657_car.png
audio6483874590340093080_car.wav,0.0,10.0,3,10.0,car,audio6483874590340093080_car.png
audio726388588197602654_car.wav,0.0,10.00780045351474,3,10.00780045351474,car,audio726388588197602654_car.png
audio-396217633633551793_car.wav,0.0,10.0,3,10.0,car,audio-396217633633551793_car.png
audio2319452924111194445_car.wav,0.0,9.0,3,9.0,car,audio2319452924111194445_car.png
audio-6359289445769958438_car.wav,0.0,10.0,3,10.0,car,audio-6359289445769958438_car.png
audio19907383020773115_car.wav,0.0,10.0,3,10.0,car,audio19907383020773115_car.png
audio-7345055444167353288_car.wav,0.0,9.976780045351472,3,9.976780045351472,car,audio-7345055444167353288_car.png
audio8948716296164833975_car.wav,0.0,9.0,3,9.0,car,audio8948716296164833975_car.png
audio6348885188316650139_car.wav,0.0,9.009342403628118,3,9.009342403628118,car,audio6348885188316650139_car.png
audio6352187003001984664_car.wav,0.0,10.0,3,10.0,car,audio6352187003001984664_car.png
audio487777312407576500_car.wav,0.0,9.565487528344672,3,9.565487528344672,car,audio487777312407576500_car.png
audio-239782343668138643_car.wav,0.0,10.0,3,10.0,car,audio-239782343668138643_car.png
audio-871577031914247219_car.wav,0.0,10.0,3,10.0,car,audio-871577031914247219_car.png
audio6875730328241161850_car.wav,0.0,9.0,3,9.0,car,audio6875730328241161850_car.png
audio-1098726724257307780_car.wav,0.0,9.0,3,9.0,car,audio-1098726724257307780_car.png
audio-634070673517351984_car.wav,0.0,10.0,3,10.0,car,audio-634070673517351984_car.png
audio130101698894150676_car.wav,0.0,10.0,3,10.0,car,audio130101698894150676_car.png
audio4594058320422861029_car.wav,0.0,10.00780045351474,3,10.00780045351474,car,audio4594058320422861029_car.png
audio1787882425620705492_car.wav,0.0,10.0,3,10.0,car,audio1787882425620705492_car.png
audio-5130098248833350019_car.wav,0.0,10.0,3,10.0,car,audio-5130098248833350019_car.png
audio-8319983508276703787_car.wav,0.0,10.0,3,10.0,car,audio-8319983508276703787_car.png
audio2221847098262594482_car.wav,0.0,10.005351473922902,4,10.005351473922902,car,audio2221847098262594482_car.png
audio8821381897875463965_car.wav,0.0,10.0,4,10.0,car,audio8821381897875463965_car.png
audio5599832613548874571_car.wav,0.0,10.0,4,10.0,car,audio5599832613548874571_car.png
audio2222766872014335838_car.wav,0.0,10.0,4,10.0,car,audio2222766872014335838_car.png
audio-1694422651149651162_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-1694422651149651162_car.png
audio7860832195241010924_car.wav,0.0,10.0,4,10.0,car,audio7860832195241010924_car.png
audio-6721720982304265221_car.wav,0.0,10.0,4,10.0,car,audio-6721720982304265221_car.png
audio-8612627090189505441_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-8612627090189505441_car.png
audio-1644128443072825519_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-1644128443072825519_car.png
audio7739905872722914224_car.wav,0.0,9.0,4,9.0,car,audio7739905872722914224_car.png
audio1452118830073718289_car.wav,0.0,10.0,4,10.0,car,audio1452118830073718289_car.png
audio5313633831238806908_car.wav,0.0,10.0,4,10.0,car,audio5313633831238806908_car.png
audio5265579193870295485_car.wav,0.0,9.953560090702949,4,9.953560090702949,car,audio5265579193870295485_car.png
audio-2156054308340806528_car.wav,0.0,10.0,4,10.0,car,audio-2156054308340806528_car.png
audio5955178722549418718_car.wav,0.0,9.0,4,9.0,car,audio5955178722549418718_car.png
audio-6437013544107762415_car.wav,0.0,10.0,4,10.0,car,audio-6437013544107762415_car.png
audio6721025723596319121_car.wav,0.0,10.0,4,10.0,car,audio6721025723596319121_car.png
audio-4822530614870503547_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-4822530614870503547_car.png
audio-1322058428997319300_car.wav,0.0,3.13469387755102,4,3.13469387755102,car,audio-1322058428997319300_car.png
audio-8449652446590652824_car.wav,0.0,9.0,4,9.0,car,audio-8449652446590652824_car.png
audio-452821381226004823_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-452821381226004823_car.png
audio4515250250066050054_car.wav,0.0,10.0,4,10.0,car,audio4515250250066050054_car.png
audio701863656202742053_car.wav,0.0,10.0,4,10.0,car,audio701863656202742053_car.png
audio-3087439933666191252_car.wav,0.0,10.0,4,10.0,car,audio-3087439933666191252_car.png
audio-1937982413738240978_car.wav,0.0,10.0,4,10.0,car,audio-1937982413738240978_car.png
audio5772220669485151986_car.wav,0.0,10.0,4,10.0,car,audio5772220669485151986_car.png
audio-3383223800652797075_car.wav,0.0,10.0,4,10.0,car,audio-3383223800652797075_car.png
audio3865882397876134467_car.wav,0.0,9.613061224489796,4,9.613061224489796,car,audio3865882397876134467_car.png
audio-30836179897318091_car.wav,0.0,9.659501133786849,4,9.659501133786849,car,audio-30836179897318091_car.png
audio-7104061816700798330_car.wav,0.0,10.0,4,10.0,car,audio-7104061816700798330_car.png
audio3806048297108378355_car.wav,0.0,10.0,4,10.0,car,audio3806048297108378355_car.png
audio-5884374286927515142_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-5884374286927515142_car.png
audio-7889647631164502397_car.wav,0.0,10.0,4,10.0,car,audio-7889647631164502397_car.png
audio1552336024214444654_car.wav,0.0,10.0,4,10.0,car,audio1552336024214444654_car.png
audio-531947521990322805_car.wav,0.0,10.0,4,10.0,car,audio-531947521990322805_car.png
audio-3135285398448177240_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-3135285398448177240_car.png
audio4039197347889198525_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio4039197347889198525_car.png
audio-5640759594007596881_car.wav,0.0,10.0,4,10.0,car,audio-5640759594007596881_car.png
audio4617638613398728092_car.wav,0.0,10.0,4,10.0,car,audio4617638613398728092_car.png
audio-8998798304312279239_car.wav,0.0,10.0,4,10.0,car,audio-8998798304312279239_car.png
audio7202916638904927818_car.wav,0.0,9.566621315192744,4,9.566621315192744,car,audio7202916638904927818_car.png
audio-5684592445453110595_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-5684592445453110595_car.png
audio-6344073344923671387_car.wav,0.0,10.0,4,10.0,car,audio-6344073344923671387_car.png
audio5559578817910279990_car.wav,0.0,4.6092063492063495,4,4.6092063492063495,car,audio5559578817910279990_car.png
audio-5733135505156681018_car.wav,0.0,10.0,4,10.0,car,audio-5733135505156681018_car.png
audio3585448266204685295_car.wav,0.0,10.0,4,10.0,car,audio3585448266204685295_car.png
audio1852983642703897696_car.wav,0.0,10.0,4,10.0,car,audio1852983642703897696_car.png
audio-7888573948581866011_car.wav,0.0,9.775600907029478,4,9.775600907029478,car,audio-7888573948581866011_car.png
audio-4051874614895953997_car.wav,0.0,10.0,4,10.0,car,audio-4051874614895953997_car.png
audio-769248753396286113_car.wav,0.0,10.0,4,10.0,car,audio-769248753396286113_car.png
audio-6528114859859412863_car.wav,0.0,10.0,4,10.0,car,audio-6528114859859412863_car.png
audio-3230267610569259909_car.wav,0.0,10.0,4,10.0,car,audio-3230267610569259909_car.png
audio-5819468859502872886_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio-5819468859502872886_car.png
audio8890741803372440601_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio8890741803372440601_car.png
audio8917057225310545865_car.wav,0.0,10.00780045351474,4,10.00780045351474,car,audio8917057225310545865_car.png
audio-2579852208961846730_car.wav,0.0,10.0,4,10.0,car,audio-2579852208961846730_car.png
audio4727462240816545163_car.wav,0.0,9.009342403628118,4,9.009342403628118,car,audio4727462240816545163_car.png
audio2411618450977962133_car.wav,0.0,10.0,4,10.0,car,audio2411618450977962133_car.png
audio3089958361695835713_car.wav,0.0,9.817006802721089,4,9.817006802721089,car,audio3089958361695835713_car.png
audio4467028631265401199_car.wav,0.0,10.0,4,10.0,car,audio4467028631265401199_car.png
audio-6093567830991207852_car.wav,0.0,10.0,4,10.0,car,audio-6093567830991207852_car.png
audio-428312521495409307_car.wav,0.0,10.0,4,10.0,car,audio-428312521495409307_car.png
audio3124447848604924021_car.wav,0.0,10.0,4,10.0,car,audio3124447848604924021_car.png
audio-7843043128225546036_car.wav,0.0,10.0,4,10.0,car,audio-7843043128225546036_car.png
audio-2758859694362827051_car.wav,0.0,10.0,5,10.0,car,audio-2758859694362827051_car.png
audio7284173371126490593_car.wav,0.0,10.0,5,10.0,car,audio7284173371126490593_car.png
audio-8177814978401498667_car.wav,0.0,10.0,5,10.0,car,audio-8177814978401498667_car.png
audio-390980450600548511_car.wav,0.0,9.0,5,9.0,car,audio-390980450600548511_car.png
audio8890414829771113216_car.wav,0.0,8.661043083900227,5,8.661043083900227,car,audio8890414829771113216_car.png
audio-2087209642267801723_car.wav,0.0,10.0,5,10.0,car,audio-2087209642267801723_car.png
audio-970217709716315879_car.wav,0.0,9.0,5,9.0,car,audio-970217709716315879_car.png
audio7166478780943947304_car.wav,0.0,10.0,5,10.0,car,audio7166478780943947304_car.png
audio549049075508275247_car.wav,0.0,10.0,5,10.0,car,audio549049075508275247_car.png
audio5655890781720477515_car.wav,0.0,9.0,5,9.0,car,audio5655890781720477515_car.png
audio7523438222840722053_car.wav,0.0,10.0,5,10.0,car,audio7523438222840722053_car.png
audio-7528920807592380893_car.wav,0.0,9.740362811791384,5,9.740362811791384,car,audio-7528920807592380893_car.png
audio-663231261928357143_car.wav,0.0,10.0,5,10.0,car,audio-663231261928357143_car.png
audio526212124237351541_car.wav,0.0,10.00780045351474,5,10.00780045351474,car,audio526212124237351541_car.png
audio-1658220318815342677_car.wav,0.0,10.0,5,10.0,car,audio-1658220318815342677_car.png
audio-4403954142102789120_car.wav,0.0,8.986122448979591,5,8.986122448979591,car,audio-4403954142102789120_car.png
audio6510409589780242375_car.wav,0.0,8.69968253968254,5,8.69968253968254,car,audio6510409589780242375_car.png
audio-7159270721570634335_car.wav,0.0,9.845260770975056,5,9.845260770975056,car,audio-7159270721570634335_car.png
audio931776077588358146_car.wav,0.0,10.00780045351474,5,10.00780045351474,car,audio931776077588358146_car.png
audio-3893618226020646362_car.wav,0.0,10.0,5,10.0,car,audio-3893618226020646362_car.png
audio2726020376875961164_car.wav,0.0,10.0,5,10.0,car,audio2726020376875961164_car.png
audio7594245504023655201_car.wav,0.0,10.0,5,10.0,car,audio7594245504023655201_car.png
audio-7810361317989149881_car.wav,0.0,9.0,5,9.0,car,audio-7810361317989149881_car.png
audio1910434640298850276_car.wav,0.0,9.866530612244896,5,9.866530612244896,car,audio1910434640298850276_car.png
audio-3795078092729167672_car.wav,0.0,10.0,5,10.0,car,audio-3795078092729167672_car.png
audio-5228396999969071927_car.wav,0.0,10.00780045351474,5,10.00780045351474,car,audio-5228396999969071927_car.png
audio-6116737055507422299_car.wav,0.0,10.0,5,10.0,car,audio-6116737055507422299_car.png
audio-1418109454722566547_car.wav,0.0,10.0,5,10.0,car,audio-1418109454722566547_car.png
audio1342858022119331085_car.wav,0.0,10.0,5,10.0,car,audio1342858022119331085_car.png
audio-7788211073874639024_car.wav,0.0,10.00780045351474,5,10.00780045351474,car,audio-7788211073874639024_car.png
audio9122401723182227251_car.wav,0.0,10.0,5,10.0,car,audio9122401723182227251_car.png
